date,close_count,warmup_eligible_count,close_coverage_ratio
2012-03-06,841,783,0.53738
2012-03-07,841,783,0.53738
2012-03-08,842,783,0.538019
2012-03-09,843,783,0.538658
2012-03-12,843,785,0.538658
2012-03-13,843,785,0.538658
2012-03-14,843,785,0.538658
2012-03-15,843,785,0.538658
2012-03-16,843,786,0.538658
2012-03-19,844,786,0.539297
2012-03-20,844,786,0.539297
2012-03-21,844,787,0.539297
2012-03-22,844,787,0.539297
2012-03-23,844,787,0.539297
2012-03-26,844,788,0.539297
2012-03-27,844,788,0.539297
2012-03-28,844,788,0.539297
2012-03-29,845,788,0.539936
2012-03-30,845,788,0.539936
2012-04-05,845,788,0.539936
2012-04-06,845,788,0.539936
2012-04-09,845,789,0.539936
2012-04-10,846,789,0.540575
2012-04-11,847,789,0.541214
2012-04-12,847,789,0.541214
2012-04-13,847,789,0.541214
2012-04-16,849,789,0.542492
2012-04-17,849,789,0.542492
2012-04-18,849,790,0.542492
2012-04-19,849,790,0.542492
2012-04-20,849,790,0.542492
2012-04-23,849,791,0.542492
2012-04-24,849,791,0.542492
2012-04-25,849,791,0.542492
2012-04-26,849,791,0.542492
2012-04-27,850,791,0.543131
2012-05-02,850,791,0.543131
2012-05-03,851,791,0.54377
2012-05-04,851,792,0.54377
2012-05-07,851,792,0.54377
2012-05-08,851,792,0.54377
2012-05-09,851,792,0.54377
2012-05-10,851,792,0.54377
2012-05-11,853,792,0.545048
2012-05-14,853,792,0.545048
2012-05-15,853,792,0.545048
2012-05-16,853,792,0.545048
2012-05-17,853,792,0.545048
2012-05-18,853,792,0.545048
2012-05-21,853,792,0.545048
2012-05-22,853,792,0.545048
2012-05-23,853,792,0.545048
2012-05-24,853,792,0.545048
2012-05-25,854,792,0.545687
2012-05-28,854,792,0.545687
2012-05-29,855,792,0.546326
2012-05-30,855,793,0.546326
2012-05-31,855,793,0.546326
2012-06-01,856,794,0.546965
2012-06-04,856,794,0.546965
2012-06-05,856,794,0.546965
2012-06-06,856,794,0.546965
2012-06-07,856,794,0.546965
