code,exists,load_error,first_date,last_date,calendar_years,rows_total,rows_in_window,duplicate_dates,missing_columns,close_nan_ratio,volume_nan_ratio,amount_nan_ratio,invalid_close_count,spans_requested_window,strict_20y_quality_ok,path
688798,True,,2021-08-16,2026-05-29,4.78,1157,1157,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/688798.parquet
688112,True,,2021-12-01,2026-05-29,4.49,1087,1087,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/688112.parquet
688536,True,,2020-09-21,2026-05-29,5.68,1355,1355,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/688536.parquet
600750,True,,2000-01-04,2026-05-29,26.4,6239,4815,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/600750.parquet
603866,True,,2015-12-22,2026-05-29,10.43,2533,2533,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/603866.parquet
600859,True,,2000-01-04,2026-05-29,26.4,6130,4696,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/600859.parquet
600378,True,,2001-01-11,2026-05-29,25.38,5902,4714,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/600378.parquet
002539,True,,2011-01-18,2026-05-29,15.36,3691,3691,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002539.parquet
002402,True,,2010-05-11,2026-05-29,16.05,3868,3868,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002402.parquet
002895,True,,2017-08-25,2026-05-29,8.76,2119,2119,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002895.parquet
300115,True,,2010-09-02,2026-05-29,15.74,3783,3783,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/300115.parquet
688046,True,,2022-04-25,2026-05-29,4.09,992,992,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/688046.parquet
301308,True,,2022-08-05,2026-05-29,3.81,922,922,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/301308.parquet
002368,True,,2010-03-12,2026-05-29,16.21,3709,3709,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002368.parquet
002020,True,,2004-07-15,2026-05-29,21.87,5157,4832,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/002020.parquet
002697,True,,2012-09-05,2026-05-29,13.73,3255,3255,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002697.parquet
