name,capital,risk_profile,rank_mode,max_assets,rebalance_freq,target_vol,daily_var_limit,risk_gate_passes,small_account_minimum_gate_passes,small_account_executable_gate_passes,sharpe_ratio,annual_return,annual_volatility,max_drawdown,win_rate,total_return,final_nav,avg_holdings,avg_risky_exposure,avg_cash_weight,avg_target_budget,max_target_budget,zero_budget_rebalances,total_fees,fees_pct_initial_capital,orders,avg_oos_sharpe,min_oos_sharpe
v35_risk_budget_conservative_var_momentum_100000_1asset_40d_vol0.06_var0.012,100000.0,conservative_var,momentum,1,40,0.06,0.012,True,False,True,-0.3862,0.0165,0.0219,-0.0339,0.4129,0.2239,122391.29,0.77,0.0955,0.9045,0.0957,0.3404,17,729.41,0.0073,89,-0.7787,-1.4431
v35_risk_budget_conservative_var_momentum_100000_1asset_40d_vol0.06_var0.016,100000.0,conservative_var,momentum,1,40,0.06,0.016,True,False,True,-0.3862,0.0165,0.0219,-0.0339,0.4129,0.2239,122391.29,0.77,0.0955,0.9045,0.0957,0.3404,17,729.41,0.0073,89,-0.7787,-1.4431
v35_risk_budget_balanced_var_risk_adjusted_200000_1asset_40d_vol0.04_var0.008,200000.0,balanced_var,risk_adjusted,1,40,0.04,0.008,True,False,True,-0.3875,0.0168,0.0212,-0.0325,0.345,0.2274,245485.62,0.64,0.0837,0.9163,0.0837,0.3242,27,926.98,0.0046,77,-0.7931,-1.9352
v35_risk_budget_balanced_var_risk_adjusted_200000_1asset_40d_vol0.04_var0.012,200000.0,balanced_var,risk_adjusted,1,40,0.04,0.012,True,False,True,-0.3875,0.0168,0.0212,-0.0325,0.345,0.2274,245485.62,0.64,0.0837,0.9163,0.0837,0.3242,27,926.98,0.0046,77,-0.7931,-1.9352
v35_risk_budget_balanced_var_risk_adjusted_200000_1asset_40d_vol0.04_var0.016,200000.0,balanced_var,risk_adjusted,1,40,0.04,0.016,True,False,True,-0.3875,0.0168,0.0212,-0.0325,0.345,0.2274,245485.62,0.64,0.0837,0.9163,0.0837,0.3242,27,926.98,0.0046,77,-0.7931,-1.9352
v35_risk_budget_conservative_var_risk_adjusted_50000_2asset_20d_vol0.08_var0.012,50000.0,conservative_var,risk_adjusted,2,20,0.08,0.012,True,False,True,-0.3935,0.0151,0.025,-0.0459,0.3091,0.2017,60085.87,0.87,0.0873,0.9127,0.0895,0.35,66,1036.43,0.0207,166,-0.9648,-2.437
v35_risk_budget_conservative_var_risk_adjusted_50000_2asset_20d_vol0.08_var0.016,50000.0,conservative_var,risk_adjusted,2,20,0.08,0.016,True,False,True,-0.3935,0.0151,0.025,-0.0459,0.3091,0.2017,60085.87,0.87,0.0873,0.9127,0.0895,0.35,66,1036.43,0.0207,166,-0.9648,-2.437
v35_risk_budget_balanced_var_momentum_50000_1asset_40d_vol0.04_var0.008,50000.0,balanced_var,momentum,1,40,0.04,0.008,True,False,True,-0.3958,0.0166,0.0212,-0.0383,0.4433,0.2251,61253.67,0.83,0.1013,0.8987,0.1027,0.3242,12,580.93,0.0116,92,-0.5422,-1.5763
v35_risk_budget_balanced_var_momentum_50000_1asset_40d_vol0.04_var0.012,50000.0,balanced_var,momentum,1,40,0.04,0.012,True,False,True,-0.3958,0.0166,0.0212,-0.0383,0.4433,0.2251,61253.67,0.83,0.1013,0.8987,0.1027,0.3242,12,580.93,0.0116,92,-0.5422,-1.5763
v35_risk_budget_balanced_var_momentum_50000_1asset_40d_vol0.04_var0.016,50000.0,balanced_var,momentum,1,40,0.04,0.016,True,False,True,-0.3958,0.0166,0.0212,-0.0383,0.4433,0.2251,61253.67,0.83,0.1013,0.8987,0.1027,0.3242,12,580.93,0.0116,92,-0.5422,-1.5763
v35_risk_budget_balanced_var_risk_adjusted_100000_1asset_40d_vol0.04_var0.008,100000.0,balanced_var,risk_adjusted,1,40,0.04,0.008,True,False,True,-0.4008,0.0165,0.0211,-0.0316,0.345,0.224,122399.9,0.64,0.0832,0.9168,0.0837,0.3242,27,601.9,0.006,74,-0.8169,-1.9855
v35_risk_budget_balanced_var_risk_adjusted_100000_1asset_40d_vol0.04_var0.012,100000.0,balanced_var,risk_adjusted,1,40,0.04,0.012,True,False,True,-0.4008,0.0165,0.0211,-0.0316,0.345,0.224,122399.9,0.64,0.0832,0.9168,0.0837,0.3242,27,601.9,0.006,74,-0.8169,-1.9855
v35_risk_budget_balanced_var_risk_adjusted_100000_1asset_40d_vol0.04_var0.016,100000.0,balanced_var,risk_adjusted,1,40,0.04,0.016,True,False,True,-0.4008,0.0165,0.0211,-0.0316,0.345,0.224,122399.9,0.64,0.0832,0.9168,0.0837,0.3242,27,601.9,0.006,74,-0.8169,-1.9855
v35_risk_budget_conservative_var_risk_adjusted_50000_2asset_20d_vol0.08_var0.008,50000.0,conservative_var,risk_adjusted,2,20,0.08,0.008,True,False,True,-0.4099,0.0148,0.0249,-0.0458,0.3088,0.1964,59817.92,0.87,0.0865,0.9135,0.0888,0.35,66,1054.58,0.0211,170,-1.0309,-2.4356
v35_risk_budget_conservative_var_momentum_50000_1asset_40d_vol0.06_var0.008,50000.0,conservative_var,momentum,1,40,0.06,0.008,True,False,True,-0.4129,0.0161,0.0217,-0.034,0.4129,0.2165,60825.55,0.77,0.0944,0.9056,0.0957,0.3404,17,561.85,0.0112,86,-0.8035,-1.4847
v35_risk_budget_conservative_var_momentum_50000_1asset_40d_vol0.06_var0.012,50000.0,conservative_var,momentum,1,40,0.06,0.012,True,False,True,-0.4129,0.0161,0.0217,-0.034,0.4129,0.2165,60825.55,0.77,0.0944,0.9056,0.0957,0.3404,17,561.85,0.0112,86,-0.8035,-1.4847
v35_risk_budget_conservative_var_momentum_50000_1asset_40d_vol0.06_var0.016,50000.0,conservative_var,momentum,1,40,0.06,0.016,True,False,True,-0.4129,0.0161,0.0217,-0.034,0.4129,0.2165,60825.55,0.77,0.0944,0.9056,0.0957,0.3404,17,561.85,0.0112,86,-0.8035,-1.4847
v35_risk_budget_ultra_var_momentum_200000_1asset_20d_vol0.08_var0.008,200000.0,ultra_var,momentum,1,20,0.08,0.008,True,False,True,-0.4157,0.0168,0.0198,-0.0266,0.4007,0.2278,245551.61,0.75,0.0756,0.9244,0.0755,0.2252,39,1429.39,0.0071,151,-0.7626,-1.6956
v35_risk_budget_conservative_var_momentum_50000_2asset_20d_vol0.06_var0.008,50000.0,conservative_var,momentum,2,20,0.06,0.008,True,False,True,-0.4196,0.0165,0.0204,-0.0407,0.4491,0.223,61149.93,1.4,0.107,0.893,0.1099,0.3404,25,1396.07,0.0279,239,-0.7314,-2.0209
v35_risk_budget_conservative_var_momentum_50000_2asset_20d_vol0.06_var0.012,50000.0,conservative_var,momentum,2,20,0.06,0.012,True,False,True,-0.4196,0.0165,0.0204,-0.0407,0.4491,0.223,61149.93,1.4,0.107,0.893,0.1099,0.3404,25,1396.07,0.0279,239,-0.7314,-2.0209
v35_risk_budget_conservative_var_momentum_50000_2asset_20d_vol0.06_var0.016,50000.0,conservative_var,momentum,2,20,0.06,0.016,True,False,True,-0.4196,0.0165,0.0204,-0.0407,0.4491,0.223,61149.93,1.4,0.107,0.893,0.1099,0.3404,25,1396.07,0.0279,239,-0.7314,-2.0209
v35_risk_budget_balanced_var_risk_adjusted_50000_1asset_40d_vol0.04_var0.008,50000.0,balanced_var,risk_adjusted,1,40,0.04,0.008,True,False,True,-0.4309,0.0161,0.0206,-0.0317,0.3447,0.2182,60908.84,0.64,0.0821,0.9179,0.0837,0.3242,27,483.56,0.0097,75,-0.8335,-2.0671
v35_risk_budget_balanced_var_risk_adjusted_50000_1asset_40d_vol0.04_var0.012,50000.0,balanced_var,risk_adjusted,1,40,0.04,0.012,True,False,True,-0.4309,0.0161,0.0206,-0.0317,0.3447,0.2182,60908.84,0.64,0.0821,0.9179,0.0837,0.3242,27,483.56,0.0097,75,-0.8335,-2.0671
v35_risk_budget_balanced_var_risk_adjusted_50000_1asset_40d_vol0.04_var0.016,50000.0,balanced_var,risk_adjusted,1,40,0.04,0.016,True,False,True,-0.4309,0.0161,0.0206,-0.0317,0.3447,0.2182,60908.84,0.64,0.0821,0.9179,0.0837,0.3242,27,483.56,0.0097,75,-0.8335,-2.0671
v35_risk_budget_ultra_var_momentum_100000_1asset_20d_vol0.08_var0.008,100000.0,ultra_var,momentum,1,20,0.08,0.008,True,False,True,-0.4335,0.0165,0.0197,-0.0267,0.4004,0.2235,122354.26,0.75,0.0751,0.9249,0.0755,0.2252,39,1019.44,0.0102,145,-0.7839,-1.7264
v35_risk_budget_ultra_var_momentum_200000_1asset_20d_vol0.08_var0.012,200000.0,ultra_var,momentum,1,20,0.08,0.012,True,False,True,-0.4344,0.0163,0.0201,-0.0287,0.4036,0.2205,244107.2,0.76,0.0768,0.9232,0.0767,0.2298,38,1448.8,0.0072,153,-0.7247,-1.6504
v35_risk_budget_ultra_var_momentum_200000_1asset_20d_vol0.08_var0.016,200000.0,ultra_var,momentum,1,20,0.08,0.016,True,False,True,-0.4344,0.0163,0.0201,-0.0287,0.4036,0.2205,244107.2,0.76,0.0768,0.9232,0.0767,0.2298,38,1448.8,0.0072,153,-0.7247,-1.6504
v35_risk_budget_balanced_var_momentum_200000_2asset_40d_vol0.04_var0.008,200000.0,balanced_var,momentum,2,40,0.04,0.008,True,False,True,-0.4401,0.0159,0.0208,-0.0491,0.4584,0.2139,242770.04,1.46,0.1149,0.8851,0.1142,0.3242,10,1399.16,0.007,155,-0.9909,-1.9249
v35_risk_budget_balanced_var_momentum_200000_2asset_40d_vol0.04_var0.012,200000.0,balanced_var,momentum,2,40,0.04,0.012,True,False,True,-0.4401,0.0159,0.0208,-0.0491,0.4584,0.2139,242770.04,1.46,0.1149,0.8851,0.1142,0.3242,10,1399.16,0.007,155,-0.9909,-1.9249
v35_risk_budget_balanced_var_momentum_200000_2asset_40d_vol0.04_var0.016,200000.0,balanced_var,momentum,2,40,0.04,0.016,True,False,True,-0.4401,0.0159,0.0208,-0.0491,0.4584,0.2139,242770.04,1.46,0.1149,0.8851,0.1142,0.3242,10,1399.16,0.007,155,-0.9909,-1.9249
v35_risk_budget_ultra_var_momentum_100000_1asset_20d_vol0.08_var0.012,100000.0,ultra_var,momentum,1,20,0.08,0.012,True,False,True,-0.4549,0.016,0.0199,-0.0287,0.4033,0.2157,121571.12,0.76,0.0763,0.9237,0.0767,0.2298,38,1033.48,0.0103,147,-0.7481,-1.6844
v35_risk_budget_ultra_var_momentum_100000_1asset_20d_vol0.08_var0.016,100000.0,ultra_var,momentum,1,20,0.08,0.016,True,False,True,-0.4549,0.016,0.0199,-0.0287,0.4033,0.2157,121571.12,0.76,0.0763,0.9237,0.0767,0.2298,38,1033.48,0.0103,147,-0.7481,-1.6844
v35_risk_budget_balanced_var_risk_adjusted_200000_2asset_40d_vol0.04_var0.008,200000.0,balanced_var,risk_adjusted,2,40,0.04,0.008,True,False,True,-0.4628,0.0158,0.0198,-0.0323,0.3671,0.2137,242746.88,1.04,0.0844,0.9156,0.0837,0.3242,25,1131.42,0.0057,118,-0.9138,-2.0601
v35_risk_budget_balanced_var_risk_adjusted_200000_2asset_40d_vol0.04_var0.012,200000.0,balanced_var,risk_adjusted,2,40,0.04,0.012,True,False,True,-0.4628,0.0158,0.0198,-0.0323,0.3671,0.2137,242746.88,1.04,0.0844,0.9156,0.0837,0.3242,25,1131.42,0.0057,118,-0.9138,-2.0601
v35_risk_budget_balanced_var_risk_adjusted_200000_2asset_40d_vol0.04_var0.016,200000.0,balanced_var,risk_adjusted,2,40,0.04,0.016,True,False,True,-0.4628,0.0158,0.0198,-0.0323,0.3671,0.2137,242746.88,1.04,0.0844,0.9156,0.0837,0.3242,25,1131.42,0.0057,118,-0.9138,-2.0601
v35_risk_budget_balanced_var_momentum_100000_2asset_40d_vol0.04_var0.008,100000.0,balanced_var,momentum,2,40,0.04,0.008,True,False,True,-0.4665,0.0154,0.0205,-0.0495,0.458,0.2075,120746.87,1.46,0.1138,0.8862,0.1142,0.3242,10,1041.93,0.0104,152,-1.0198,-1.9569
v35_risk_budget_balanced_var_momentum_100000_2asset_40d_vol0.04_var0.012,100000.0,balanced_var,momentum,2,40,0.04,0.012,True,False,True,-0.4665,0.0154,0.0205,-0.0495,0.458,0.2075,120746.87,1.46,0.1138,0.8862,0.1142,0.3242,10,1041.93,0.0104,152,-1.0198,-1.9569
v35_risk_budget_balanced_var_momentum_100000_2asset_40d_vol0.04_var0.016,100000.0,balanced_var,momentum,2,40,0.04,0.016,True,False,True,-0.4665,0.0154,0.0205,-0.0495,0.458,0.2075,120746.87,1.46,0.1138,0.8862,0.1142,0.3242,10,1041.93,0.0104,152,-1.0198,-1.9569
v35_risk_budget_balanced_var_momentum_200000_2asset_20d_vol0.04_var0.008,200000.0,balanced_var,momentum,2,20,0.04,0.008,True,False,True,-0.4677,0.0156,0.0201,-0.0614,0.4641,0.2105,242097.23,1.53,0.1173,0.8827,0.1176,0.3242,17,2378.77,0.0119,289,-0.9433,-2.6121
v35_risk_budget_balanced_var_momentum_200000_2asset_20d_vol0.04_var0.012,200000.0,balanced_var,momentum,2,20,0.04,0.012,True,False,True,-0.4677,0.0156,0.0201,-0.0614,0.4641,0.2105,242097.23,1.53,0.1173,0.8827,0.1176,0.3242,17,2378.77,0.0119,289,-0.9433,-2.6121
v35_risk_budget_balanced_var_momentum_200000_2asset_20d_vol0.04_var0.016,200000.0,balanced_var,momentum,2,20,0.04,0.016,True,False,True,-0.4677,0.0156,0.0201,-0.0614,0.4641,0.2105,242097.23,1.53,0.1173,0.8827,0.1176,0.3242,17,2378.77,0.0119,289,-0.9433,-2.6121
v35_risk_budget_balanced_var_risk_adjusted_200000_2asset_20d_vol0.04_var0.008,200000.0,balanced_var,risk_adjusted,2,20,0.04,0.008,True,False,True,-0.4716,0.0158,0.0195,-0.0405,0.3738,0.2135,242695.31,1.05,0.0865,0.9135,0.0864,0.3242,49,1850.79,0.0093,216,-0.6246,-2.112
v35_risk_budget_balanced_var_risk_adjusted_200000_2asset_20d_vol0.04_var0.012,200000.0,balanced_var,risk_adjusted,2,20,0.04,0.012,True,False,True,-0.4716,0.0158,0.0195,-0.0405,0.3738,0.2135,242695.31,1.05,0.0865,0.9135,0.0864,0.3242,49,1850.79,0.0093,216,-0.6246,-2.112
v35_risk_budget_balanced_var_risk_adjusted_200000_2asset_20d_vol0.04_var0.016,200000.0,balanced_var,risk_adjusted,2,20,0.04,0.016,True,False,True,-0.4716,0.0158,0.0195,-0.0405,0.3738,0.2135,242695.31,1.05,0.0865,0.9135,0.0864,0.3242,49,1850.79,0.0093,216,-0.6246,-2.112
v35_risk_budget_ultra_var_momentum_50000_1asset_20d_vol0.08_var0.008,50000.0,ultra_var,momentum,1,20,0.08,0.008,True,False,True,-0.4819,0.0157,0.0193,-0.0275,0.3994,0.212,60597.91,0.75,0.0739,0.9261,0.0755,0.2252,39,821.29,0.0164,136,-0.8342,-1.8027
v35_risk_budget_balanced_var_risk_adjusted_100000_2asset_40d_vol0.04_var0.008,100000.0,balanced_var,risk_adjusted,2,40,0.04,0.008,True,False,True,-0.4882,0.0155,0.0196,-0.0323,0.3668,0.2081,120812.08,1.04,0.0836,0.9164,0.0837,0.3242,25,814.12,0.0081,115,-0.941,-2.0862
v35_risk_budget_balanced_var_risk_adjusted_100000_2asset_40d_vol0.04_var0.012,100000.0,balanced_var,risk_adjusted,2,40,0.04,0.012,True,False,True,-0.4882,0.0155,0.0196,-0.0323,0.3668,0.2081,120812.08,1.04,0.0836,0.9164,0.0837,0.3242,25,814.12,0.0081,115,-0.941,-2.0862
v35_risk_budget_balanced_var_risk_adjusted_100000_2asset_40d_vol0.04_var0.016,100000.0,balanced_var,risk_adjusted,2,40,0.04,0.016,True,False,True,-0.4882,0.0155,0.0196,-0.0323,0.3668,0.2081,120812.08,1.04,0.0836,0.9164,0.0837,0.3242,25,814.12,0.0081,115,-0.941,-2.0862
v35_risk_budget_ultra_var_momentum_50000_1asset_20d_vol0.08_var0.012,50000.0,ultra_var,momentum,1,20,0.08,0.012,True,False,True,-0.4915,0.0154,0.0195,-0.0282,0.4023,0.2076,60379.72,0.76,0.0751,0.9249,0.0767,0.2298,38,838.78,0.0168,139,-0.7705,-1.7348
v35_risk_budget_ultra_var_momentum_50000_1asset_20d_vol0.08_var0.016,50000.0,ultra_var,momentum,1,20,0.08,0.016,True,False,True,-0.4915,0.0154,0.0195,-0.0282,0.4023,0.2076,60379.72,0.76,0.0751,0.9249,0.0767,0.2298,38,838.78,0.0168,139,-0.7705,-1.7348
v35_risk_budget_ultra_var_momentum_200000_1asset_40d_vol0.08_var0.012,200000.0,ultra_var,momentum,1,40,0.08,0.012,True,False,True,-0.4967,0.0148,0.0206,-0.0339,0.3924,0.1979,239583.27,0.73,0.0741,0.9259,0.074,0.2298,20,971.33,0.0049,87,-0.8944,-1.4957
v35_risk_budget_ultra_var_momentum_200000_1asset_40d_vol0.08_var0.016,200000.0,ultra_var,momentum,1,40,0.08,0.016,True,False,True,-0.4967,0.0148,0.0206,-0.0339,0.3924,0.1979,239583.27,0.73,0.0741,0.9259,0.074,0.2298,20,971.33,0.0049,87,-0.8944,-1.4957
v35_risk_budget_balanced_var_risk_adjusted_100000_2asset_20d_vol0.04_var0.008,100000.0,balanced_var,risk_adjusted,2,20,0.04,0.008,True,False,True,-0.4978,0.0154,0.0192,-0.0405,0.3728,0.2077,120768.79,1.05,0.0857,0.9143,0.0864,0.3242,49,1353.71,0.0135,202,-0.6508,-2.163
v35_risk_budget_balanced_var_risk_adjusted_100000_2asset_20d_vol0.04_var0.012,100000.0,balanced_var,risk_adjusted,2,20,0.04,0.012,True,False,True,-0.4978,0.0154,0.0192,-0.0405,0.3728,0.2077,120768.79,1.05,0.0857,0.9143,0.0864,0.3242,49,1353.71,0.0135,202,-0.6508,-2.163
v35_risk_budget_balanced_var_risk_adjusted_100000_2asset_20d_vol0.04_var0.016,100000.0,balanced_var,risk_adjusted,2,20,0.04,0.016,True,False,True,-0.4978,0.0154,0.0192,-0.0405,0.3728,0.2077,120768.79,1.05,0.0857,0.9143,0.0864,0.3242,49,1353.71,0.0135,202,-0.6508,-2.163
v35_risk_budget_balanced_var_momentum_100000_2asset_20d_vol0.04_var0.008,100000.0,balanced_var,momentum,2,20,0.04,0.008,True,False,True,-0.5041,0.015,0.0198,-0.0616,0.4638,0.2018,120181.75,1.53,0.116,0.884,0.1176,0.3242,17,1807.95,0.0181,277,-0.9895,-2.6519
v35_risk_budget_balanced_var_momentum_100000_2asset_20d_vol0.04_var0.012,100000.0,balanced_var,momentum,2,20,0.04,0.012,True,False,True,-0.5041,0.015,0.0198,-0.0616,0.4638,0.2018,120181.75,1.53,0.116,0.884,0.1176,0.3242,17,1807.95,0.0181,277,-0.9895,-2.6519
v35_risk_budget_balanced_var_momentum_100000_2asset_20d_vol0.04_var0.016,100000.0,balanced_var,momentum,2,20,0.04,0.016,True,False,True,-0.5041,0.015,0.0198,-0.0616,0.4638,0.2018,120181.75,1.53,0.116,0.884,0.1176,0.3242,17,1807.95,0.0181,277,-0.9895,-2.6519
v35_risk_budget_conservative_var_momentum_200000_2asset_40d_vol0.06_var0.008,200000.0,conservative_var,momentum,2,40,0.06,0.008,True,False,True,-0.5046,0.014,0.0217,-0.0461,0.4302,0.1865,237291.32,1.33,0.1051,0.8949,0.1046,0.3404,15,1347.58,0.0067,144,-1.1146,-2.1535
v35_risk_budget_conservative_var_momentum_200000_2asset_40d_vol0.06_var0.012,200000.0,conservative_var,momentum,2,40,0.06,0.012,True,False,True,-0.5046,0.014,0.0217,-0.0461,0.4302,0.1865,237291.32,1.33,0.1051,0.8949,0.1046,0.3404,15,1347.58,0.0067,144,-1.1146,-2.1535
v35_risk_budget_conservative_var_momentum_200000_2asset_40d_vol0.06_var0.016,200000.0,conservative_var,momentum,2,40,0.06,0.016,True,False,True,-0.5046,0.014,0.0217,-0.0461,0.4302,0.1865,237291.32,1.33,0.1051,0.8949,0.1046,0.3404,15,1347.58,0.0067,144,-1.1146,-2.1535
v35_risk_budget_ultra_var_momentum_200000_1asset_40d_vol0.08_var0.008,200000.0,ultra_var,momentum,1,40,0.08,0.008,True,False,True,-0.5087,0.0146,0.0204,-0.0339,0.3924,0.1953,239064.84,0.73,0.073,0.927,0.0729,0.2175,20,968.46,0.0048,88,-0.9322,-1.6364
v35_risk_budget_conservative_var_risk_adjusted_200000_1asset_20d_vol0.06_var0.008,200000.0,conservative_var,risk_adjusted,1,20,0.06,0.008,True,False,True,-0.5094,0.0148,0.0199,-0.0284,0.2931,0.199,239804.87,0.55,0.0642,0.9358,0.0648,0.3008,70,1288.53,0.0064,115,-1.1617,-3.1496
v35_risk_budget_conservative_var_risk_adjusted_200000_1asset_20d_vol0.06_var0.012,200000.0,conservative_var,risk_adjusted,1,20,0.06,0.012,True,False,True,-0.5094,0.0148,0.0199,-0.0284,0.2931,0.199,239804.87,0.55,0.0642,0.9358,0.0648,0.3008,70,1288.53,0.0064,115,-1.1617,-3.1496
v35_risk_budget_conservative_var_risk_adjusted_200000_1asset_20d_vol0.06_var0.016,200000.0,conservative_var,risk_adjusted,1,20,0.06,0.016,True,False,True,-0.5094,0.0148,0.0199,-0.0284,0.2931,0.199,239804.87,0.55,0.0642,0.9358,0.0648,0.3008,70,1288.53,0.0064,115,-1.1617,-3.1496
v35_risk_budget_ultra_var_momentum_100000_1asset_40d_vol0.08_var0.012,100000.0,ultra_var,momentum,1,40,0.08,0.012,True,False,True,-0.5103,0.0146,0.0203,-0.0337,0.3924,0.1954,119542.62,0.73,0.0735,0.9265,0.074,0.2298,20,656.48,0.0066,85,-0.9094,-1.5225
v35_risk_budget_ultra_var_momentum_100000_1asset_40d_vol0.08_var0.016,100000.0,ultra_var,momentum,1,40,0.08,0.016,True,False,True,-0.5103,0.0146,0.0203,-0.0337,0.3924,0.1954,119542.62,0.73,0.0735,0.9265,0.074,0.2298,20,656.48,0.0066,85,-0.9094,-1.5225
v35_risk_budget_conservative_var_risk_adjusted_200000_1asset_40d_vol0.06_var0.008,200000.0,conservative_var,risk_adjusted,1,40,0.06,0.008,True,False,True,-0.5161,0.0142,0.0209,-0.0366,0.2841,0.1893,237867.45,0.53,0.0645,0.9355,0.0648,0.3008,36,855.95,0.0043,65,-2.0215,-7.0306
v35_risk_budget_conservative_var_risk_adjusted_200000_1asset_40d_vol0.06_var0.012,200000.0,conservative_var,risk_adjusted,1,40,0.06,0.012,True,False,True,-0.5161,0.0142,0.0209,-0.0366,0.2841,0.1893,237867.45,0.53,0.0645,0.9355,0.0648,0.3008,36,855.95,0.0043,65,-2.0215,-7.0306
v35_risk_budget_conservative_var_risk_adjusted_200000_1asset_40d_vol0.06_var0.016,200000.0,conservative_var,risk_adjusted,1,40,0.06,0.016,True,False,True,-0.5161,0.0142,0.0209,-0.0366,0.2841,0.1893,237867.45,0.53,0.0645,0.9355,0.0648,0.3008,36,855.95,0.0043,65,-2.0215,-7.0306
v35_risk_budget_ultra_var_momentum_100000_1asset_40d_vol0.08_var0.008,100000.0,ultra_var,momentum,1,40,0.08,0.008,True,False,True,-0.5219,0.0144,0.0202,-0.0337,0.3924,0.193,119296.61,0.73,0.0725,0.9275,0.0729,0.2175,20,653.29,0.0065,85,-0.9437,-1.6455
v35_risk_budget_conservative_var_risk_adjusted_100000_1asset_20d_vol0.06_var0.008,100000.0,conservative_var,risk_adjusted,1,20,0.06,0.008,True,False,True,-0.5275,0.0145,0.0198,-0.0283,0.2931,0.1944,119440.75,0.55,0.0638,0.9362,0.0648,0.3008,70,844.25,0.0084,109,-1.1753,-3.1696
v35_risk_budget_conservative_var_risk_adjusted_100000_1asset_20d_vol0.06_var0.012,100000.0,conservative_var,risk_adjusted,1,20,0.06,0.012,True,False,True,-0.5275,0.0145,0.0198,-0.0283,0.2931,0.1944,119440.75,0.55,0.0638,0.9362,0.0648,0.3008,70,844.25,0.0084,109,-1.1753,-3.1696
v35_risk_budget_conservative_var_risk_adjusted_100000_1asset_20d_vol0.06_var0.016,100000.0,conservative_var,risk_adjusted,1,20,0.06,0.016,True,False,True,-0.5275,0.0145,0.0198,-0.0283,0.2931,0.1944,119440.75,0.55,0.0638,0.9362,0.0648,0.3008,70,844.25,0.0084,109,-1.1753,-3.1696
v35_risk_budget_conservative_var_momentum_100000_2asset_40d_vol0.06_var0.008,100000.0,conservative_var,momentum,2,40,0.06,0.008,True,False,True,-0.5294,0.0137,0.0214,-0.0464,0.4299,0.1811,118113.32,1.33,0.1039,0.8961,0.1046,0.3404,15,988.18,0.0099,142,-1.1433,-2.1849
v35_risk_budget_conservative_var_momentum_100000_2asset_40d_vol0.06_var0.012,100000.0,conservative_var,momentum,2,40,0.06,0.012,True,False,True,-0.5294,0.0137,0.0214,-0.0464,0.4299,0.1811,118113.32,1.33,0.1039,0.8961,0.1046,0.3404,15,988.18,0.0099,142,-1.1433,-2.1849
v35_risk_budget_conservative_var_momentum_100000_2asset_40d_vol0.06_var0.016,100000.0,conservative_var,momentum,2,40,0.06,0.016,True,False,True,-0.5294,0.0137,0.0214,-0.0464,0.4299,0.1811,118113.32,1.33,0.1039,0.8961,0.1046,0.3404,15,988.18,0.0099,142,-1.1433,-2.1849
v35_risk_budget_balanced_var_momentum_50000_2asset_40d_vol0.04_var0.008,50000.0,balanced_var,momentum,2,40,0.04,0.008,True,False,True,-0.5322,0.0144,0.0199,-0.0498,0.458,0.1926,59627.92,1.46,0.1116,0.8884,0.1142,0.3242,10,874.38,0.0175,148,-1.0755,-1.9953
v35_risk_budget_balanced_var_momentum_50000_2asset_40d_vol0.04_var0.012,50000.0,balanced_var,momentum,2,40,0.04,0.012,True,False,True,-0.5322,0.0144,0.0199,-0.0498,0.458,0.1926,59627.92,1.46,0.1116,0.8884,0.1142,0.3242,10,874.38,0.0175,148,-1.0755,-1.9953
v35_risk_budget_balanced_var_momentum_50000_2asset_40d_vol0.04_var0.016,50000.0,balanced_var,momentum,2,40,0.04,0.016,True,False,True,-0.5322,0.0144,0.0199,-0.0498,0.458,0.1926,59627.92,1.46,0.1116,0.8884,0.1142,0.3242,10,874.38,0.0175,148,-1.0755,-1.9953
v35_risk_budget_conservative_var_risk_adjusted_100000_1asset_40d_vol0.06_var0.008,100000.0,conservative_var,risk_adjusted,1,40,0.06,0.008,True,False,True,-0.5335,0.0139,0.0207,-0.0365,0.2841,0.1852,118522.48,0.53,0.0639,0.9361,0.0648,0.3008,36,549.12,0.0055,65,-2.0445,-7.0569
v35_risk_budget_conservative_var_risk_adjusted_100000_1asset_40d_vol0.06_var0.012,100000.0,conservative_var,risk_adjusted,1,40,0.06,0.012,True,False,True,-0.5335,0.0139,0.0207,-0.0365,0.2841,0.1852,118522.48,0.53,0.0639,0.9361,0.0648,0.3008,36,549.12,0.0055,65,-2.0445,-7.0569
v35_risk_budget_conservative_var_risk_adjusted_100000_1asset_40d_vol0.06_var0.016,100000.0,conservative_var,risk_adjusted,1,40,0.06,0.016,True,False,True,-0.5335,0.0139,0.0207,-0.0365,0.2841,0.1852,118522.48,0.53,0.0639,0.9361,0.0648,0.3008,36,549.12,0.0055,65,-2.0445,-7.0569
v35_risk_budget_balanced_var_risk_adjusted_50000_2asset_40d_vol0.04_var0.008,50000.0,balanced_var,risk_adjusted,2,40,0.04,0.008,True,False,True,-0.5496,0.0146,0.019,-0.0321,0.3668,0.1951,59755.75,1.04,0.0819,0.9181,0.0837,0.3242,25,687.15,0.0137,115,-0.9836,-2.1149
v35_risk_budget_balanced_var_risk_adjusted_50000_2asset_40d_vol0.04_var0.012,50000.0,balanced_var,risk_adjusted,2,40,0.04,0.012,True,False,True,-0.5496,0.0146,0.019,-0.0321,0.3668,0.1951,59755.75,1.04,0.0819,0.9181,0.0837,0.3242,25,687.15,0.0137,115,-0.9836,-2.1149
